I;;;;;01551;CPAM BAR LE DUC;0;RO;01551????;T;;;1;;;;;;;;
I;;;;;01561;CPAM VANNES;0;RO;01561????;T;;;1;;;;;;;;
I;;;;;01571;CPAM METZ;0;RO;01571????;T;;;1;;;;;;;;
I;;;;;01572;CPAM SARREGUEMINES;0;RO;01572????;T;;;1;;;;;;;;
I;;;;;01573;CPAM THIONVILLE;0;RO;01573????;T;;;1;;;;;;;;
I;;;;;01581;CPAM NEVERS;0;RO;01581????;T;;;1;;;;;;;;
I;;;;;01591;CPAM ARMENTIERES;0;RO;01591????;T;;;1;;;;;;;;
I;;;;;01592;CPAM CAMBRAI;0;RO;01592????;T;;;1;;;;;;;;
I;;;;;01593;CPAM DOUAI;0;RO;01593????;T;;;1;;;;;;;;
I;;;;;01594;CPAM DUNKERQUE;0;RO;01594????;T;;;1;;;;;;;;
I;;;;;01595;CPAM LILLE;0;RO;01595????;T;;;1;;;;;;;;
I;;;;;01596;CPAM MAUBEUGE;0;RO;01596????;T;;;1;;;;;;;;
I;;;;;01597;CPAM ROUBAIX;0;RO;01597????;T;;;1;;;;;;;;
I;;;;;01598;CPAM TOURCOING;0;RO;01598????;T;;;1;;;;;;;;
I;;;;;01599;CPAM VALENCIENNES;0;RO;01599????;T;;;1;;;;;;;;
I;;;;;01601;CPAM BEAUVAIS;0;RO;01601????;T;;;1;;;;;;;;
I;;;;;01602;CPAM CREIL;0;RO;01602????;T;;;1;;;;;;;;
I;;;;;01611;CPAM ALENCON;0;RO;01611????;T;;;1;;;;;;;;
I;;;;;01621;CPAM ARRAS;0;RO;01621????;T;;;1;;;;;;;;
I;;;;;01622;CPAM BOULOGNE/MER;0;RO;01622????;T;;;1;;;;;;;;
I;;;;;01623;CPAM CALAIS;0;RO;01623????;T;;;1;;;;;;;;
I;;;;;01624;CPAM LENS;0;RO;01624????;T;;;1;;;;;;;;
I;;;;;01631;CPAM CLERMONT FERRAND;0;RO;01631????;T;;;1;;;;;;;;
I;;;;;01641;CPAM BAYONNE;0;RO;01641????;T;;;1;;;;;;;;
I;;;;;01642;CPAM PAU;0;RO;01642????;T;;;1;;;;;;;;
I;;;;;01651;CPAM TARBES;0;RO;01651????;T;;;1;;;;;;;;
I;;;;;01661;CPAM PERPIGNAN;0;RO;01661????;T;;;1;;;;;;;;
I;;;;;01671;CPAM HAGUENAU;0;RO;01671????;T;;;1;;;;;;;;
I;;;;;01672;CPAM SELESTAT;0;RO;01672????;T;;;1;;;;;;;;
I;;;;;01673;CPAM STRASBOURG;0;RO;01673????;T;;;1;;;;;;;;
I;;;;;01681;CPAM COLMAR;0;RO;01681????;T;;;1;;;;;;;;
I;;;;;01682;CPAM MULHOUSE;0;RO;01682????;T;;;1;;;;;;;;
I;;;;;01691;CPAM LYON;0;RO;01691????;T;;;1;;;;;;;;
I;;;;;01692;CPAM VILLEFRANCHE / SAONE;0;RO;01692????;T;;;1;;;;;;;;
I;;;;;01701;CPAM VESOUL;0;RO;01701????;T;;;1;;;;;;;;
I;;;;;01711;CPAM MACON;0;RO;01711????;T;;;1;;;;;;;;
I;;;;;01721;CPAM LE MANS;0;RO;01721????;T;;;1;;;;;;;;
I;;;;;01731;CPAM CHAMBERY;0;RO;01731????;T;;;1;;;;;;;;
I;;;;;01741;CPAM ANNECY;0;RO;01741????;T;;;1;;;;;;;;
I;;;;;01751;CPAM PARIS;0;RO;01751????;T;;;1;;;;;;;;
I;;;;;01761;CPAM DIEPPE;0;RO;01761????;T;;;1;;;;;;;;
I;;;;;01762;CPAM ELBEUF;0;RO;01762????;T;;;1;;;;;;;;
I;;;;;01763;CPAM LE HAVRE;0;RO;01763????;T;;;1;;;;;;;;
I;;;;;01764;CPAM ROUEN;0;RO;01764????;T;;;1;;;;;;;;
I;;;;;01771;CPAM MELUN RUBELLES;0;RO;01771????;T;;;1;;;;;;;;
I;;;;;01781;CPAM VERSAILLES;0;RO;01781????;T;;;1;;;;;;;;
I;;;;;01791;CPAM NIORT;0;RO;01791????;T;;;1;;;;;;;;
I;;;;;01801;CPAM AMIENS;0;RO;01801????;T;;;1;;;;;;;;
I;;;;;01811;CPAM ALBI;0;RO;01811????;T;;;1;;;;;;;;
I;;;;;01821;CPAM MONTAUBAN;0;RO;01821????;T;;;1;;;;;;;;
I;;;;;01831;CPAM TOULON;0;RO;01831????;T;;;1;;;;;;;;
I;;;;;01841;CPAM AVIGNON;0;RO;01841????;T;;;1;;;;;;;;
I;;;;;01851;CPAM LA ROCHE / YON;0;RO;01851????;T;;;1;;;;;;;;
I;;;;;01861;CPAM POITIERS;0;RO;01861????;T;;;1;;;;;;;;
I;;;;;01871;CPAM LIMOGES;0;RO;01871????;T;;;1;;;;;;;;
I;;;;;01881;CPAM EPINAL;0;RO;01881????;T;;;1;;;;;;;;
I;;;;;01891;CPAM AUXERRE;0;RO;01891????;T;;;1;;;;;;;;
I;;;;;01901;CPAM BELFORT;0;RO;01901????;T;;;1;;;;;;;;
I;;;;;01911;CPAM EVRY;0;RO;01911????;T;;;1;;;;;;;;
I;;;;;01921;CPAM NANTERRE;0;RO;01921????;T;;;1;;;;;;;;
I;;;;;01931;CPAM BOBIGNY;0;RO;01931????;T;;;1;;;;;;;;
I;;;;;01941;CPAM CRETEIL;0;RO;01941????;T;;;1;;;;;;;;
I;;;;;01951;CPAM CERGY PONTOISE;0;RO;01951????;T;;;1;;;;;;;;
I;;;;;01971;CGSS POINTE A PITRE;0;RO;01971????;T;;;1;;;;;;;;
I;;;;;01972;CGSS FORT DE FRANCE;0;RO;01972????;T;;;1;;;;;;;;
I;;;;;01973;CGSS CAYENNE;0;RO;01973????;T;;;1;;;;;;;;
I;;;;;01974;CGSS SAINT DENIS;0;RO;01974????;T;;;1;;;;;;;;
I;;;;Référentiel provisoire;08;CNMSS;0;RO;08???????;T;;;1;;;;;;;;
I;;;;Référentiel provisoire;08;CNMSS;0;RO;08???????;T;784442873;CAISSE NATIONALE DU GENDARME;1;;;;;;;;
I;;;;Référentiel provisoire;08;CNMSS;0;RO;08???????;T;391036183;MUT SAPEURS POMPIERS DE PARIS;1;;;;;;;;
I;;;;Référentiel provisoire;08;CNMSS;0;RO;08???????;T;784621476;MUT CIVILE DE LA DEFENSE;1;;;;;;;;
I;;;;Référentiel provisoire;08;CNMSS;0;RO;08???????;T;784338675;MUT DE L'ARMEE DE L'AIR;1;;;;;;;;
I;;;;;03;RAM-GAMEX;0;RO;03???1100;T;09940024;RAM-GAMEX;1;;;;;;;;
I;;;;;030586800;RAM-GAMEX;0;RO;030586800;T;09940024;RAM-GAMEX;1;;;;;;;;
I;;;;;030587800;RAM-GAMEX;0;RO;030587800;T;09940024;RAM-GAMEX;1;;;;;;;;
I;;;;;030588800;RAM-GAMEX;0;RO;030588800;T;09940024;RAM-GAMEX;1;;;;;;;;
I;;;;;02;RAM-GAMEX;0;RO;02??2????;T;09940024;RAM-GAMEX;1;;;;;;;;
I;2;;;;94;MFP;0;RO;91???????;T;775685399;Mut. Géné. Education Nationale;1;;;;;;;;
I;2;;;;94;MFP;0;RO;92???????;T;775685340;Mutuelle Générale;1;;;;;;;;
I;2;;;;94;MFP;1;RO;93???????;T;;;1;;;;;;;;
I;2;;;;94;MFP;0;RO;96???????;T;414261032;Mut. Nationale Aviation Marine;1;;;;;;;;
I;;;;;91;MGEN;0;RO;91???????;T;775685399;Mut. Géné. Education Nationale;1;;;;;;;;
I;;;;;92;MG;0;RO;92???????;T;775685340;Mutuelle Générale;1;;;;;;;;
I;;;;;93;MGP;1;RO;93???????;T;;;1;;;;;;;;
I;;;;;93;MGP;0;RO;93???????;T;775671894;Mutuelle Générale de la Police;1;;;;;;;;
I;;;;;94;MFP;1;RO;94???????;T;;;1;;;;;;;;
I;;;;;96;MNAM;0;RO;96???????;T;414261032;Mut. Nationale Aviation Marine;1;;;;;;;;
I;;;;;95;MNH;0;RO;95???????;T;775606361;Mut. Nationale Hospitaliers;1;;;;;;;;
I;;;;;99;MNT;0;RO;99???0609;T;775678584;Mut. Nationale Territoriale;1;;;;;;;;
I;;;;;99;;0;RO;99???????;T;;;1;;;;;;;;
I;;;;;02;CONTINUITESERVICE NOEMIE 3 MSA;0;RO;02??1????;T;99200008;CONTINUITESERVICE NOEMIE 3 MSA;1;;;;;;;;
S;;;;;02;COMPLEMENTAIRE GEREE PAR MSA;0;RO;02??10000;T;;;1;;;;;;;;
I;;;;;02;COMPLEMENTAIRE GEREE PAR MSA;0;RO;02??1????;T;;COMPLEMENTAIRE GEREE PAR MSA;1;;;;;;;;
S;;;;;0077565712;;0;RO;092000000;T;77565712;SMCC;1;;;;;;;;
I;;;;;77565712;;0;RO;092000000;T;77565712;SMCC;1;;;;;;;;
I;0,1,2,3,4,5,6,7,8,9;;;;00714014;Régime assemblée nationale;0;RO;14???????;T;00714014;Régime assemblée nationale;1;R;;;;;;;
I;0,1,2,3,4,5,6,7,8,9;;;;75M004872;CCIP;0;RO;12???????;T;75M004872;CCIP;1;R;;;;;;;
I;0,1,2,3,4,5,6,7,8,9;;;;33M011529;regime port autonome;0;RO;16???????;T;33M011529;Régime port autonome;1;R;;;;;;;
I;0,1,2,3,4,5,6,7,8,9;;;;00715011;Régime du senat;0;RO;15???????;T;00715011;Régime du senat;1;R;;;;;;;
